State	LogProb	m[0][0]	m[0][1]	m[0][2]	m[1][0]	m[1][1]	m[1][2]	m[2][0]	m[2][1]	m[2][2]	
1481000	-52898.5	0.998197	0.00123986	0.000562807	0.00589571	0.993176	0.000928777	0.0493456	0.038041	0.912613	
1482000	-52916.6	0.993385	0.00397895	0.00263595	0.000939982	0.996269	0.00279057	0.00941809	0.0138257	0.976756	
1483000	-52883.2	0.997542	0.00180794	0.000649772	0.000967632	0.985617	0.0134156	0.0711809	0.0321703	0.896649	
1484000	-52895.9	0.983562	0.0149328	0.00150569	0.00589561	0.983141	0.0109637	0.016302	0.0283931	0.955305	
1485000	-52932.1	0.972958	0.00491386	0.0221286	0.0251898	0.933828	0.0409824	0.0891702	0.0238651	0.886965	
1486000	-52956.5	0.986682	0.00632985	0.00698776	0.00450628	0.977322	0.018172	0.0319127	0.00915728	0.95893	
1487000	-52951	0.980088	0.0192392	0.000672627	0.00811685	0.990959	0.000924621	0.0112695	0.0198367	0.968894	
1488000	-52922.1	0.986936	0.0101422	0.00292141	0.0109714	0.973359	0.0156695	0.0328077	0.0347216	0.932471	
1489000	-52931.1	0.982229	0.00953907	0.0082321	0.00747719	0.989406	0.00311674	0.00194263	0.0607109	0.937346	
1490000	-52944.6	0.995606	0.0010906	0.00330346	0.0090982	0.989106	0.00179548	0.0126202	0.0968706	0.890509	
1491000	-52936.7	0.990887	0.00907186	4.1039e-05	0.0153914	0.982276	0.00233253	0.0156994	0.11045	0.873851	
1492000	-52937.7	0.992751	0.00484974	0.0023997	0.00263029	0.993134	0.00423602	0.00939905	0.00280035	0.987801	
1493000	-52936.5	0.974571	0.00346952	0.0219595	0.00174812	0.988144	0.0101084	0.00352055	0.0117941	0.984685	
1494000	-52917.6	0.993637	0.00597147	0.000391068	0.00824821	0.990904	0.000847305	0.0201873	0.0672479	0.912565	
1495000	-52951	0.995853	0.00247759	0.00166962	0.00761386	0.981206	0.0111797	0.0205635	0.0870028	0.892434	
1496000	-52966.4	0.995763	0.00375049	0.000486215	0.0246792	0.974423	0.000897984	0.0466959	0.0193527	0.933951	
1497000	-52956.4	0.98389	0.0156199	0.0004898	0.00962853	0.966789	0.0235822	0.00353548	0.0676089	0.928856	
1498000	-52954.1	0.989702	0.00471551	0.00558266	0.00194348	0.981975	0.0160816	0.00856511	0.0097466	0.981688	
1499000	-52949.2	0.99601	0.00100116	0.00298932	0.00578541	0.987439	0.00677525	0.00806848	0.151784	0.840148	
1500000	-52961.5	0.978183	0.00476778	0.0170491	0.010942	0.988043	0.00101472	0.0207281	0.102479	0.876793	
1501000	-52939.6	0.991497	0.00297226	0.00553044	0.00524339	0.979837	0.0149196	0.0220638	0.000242885	0.977693	
1502000	-52937.9	0.996447	0.00259481	0.000957695	0.0142943	0.952397	0.0333088	0.00630156	0.00653999	0.987158	
1503000	-52962.9	0.984991	0.0108891	0.0041197	0.00884387	0.976425	0.0147315	0.0188323	0.0227538	0.958414	
1504000	-52940.7	0.9701	0.00321188	0.0266881	0.00188544	0.997249	0.00086578	0.0160109	0.0354713	0.948518	
1505000	-52964.7	0.99569	0.00408987	0.000220045	0.00136344	0.994316	0.0043206	0.025473	0.142074	0.832453	
1506000	-52965.2	0.994307	0.0054485	0.00024426	0.000307176	0.99801	0.00168282	0.0167653	0.000637043	0.982598	
1507000	-52981.8	0.996712	0.0014839	0.00180393	0.0054407	0.966204	0.0283549	0.0886764	0.00769582	0.903628	
1508000	-52980.5	0.983847	0.0138713	0.00228184	0.00465026	0.965217	0.0301326	0.0429859	0.00909449	0.94792	
1509000	-52972.6	0.994039	0.00523226	0.000728842	0.00210382	0.995444	0.0024517	0.0509161	0.0478124	0.901272	
1510000	-53001.3	0.993102	0.0041809	0.00271749	0.000804881	0.992513	0.00668249	0.00213128	0.0501806	0.947688	
1511000	-52982	0.987332	0.0125035	0.000164302	0.00286039	0.996467	0.000672908	0.100752	0.0758404	0.823408	
1512000	-52977.9	0.983544	0.000367327	0.0160883	0.00474388	0.990754	0.00450228	0.0133448	0.00179606	0.984859	
1513000	-53010.2	0.964531	0.00844756	0.0270215	0.0158992	0.973969	0.0101315	0.00876013	0.00442987	0.98681	
1514000	-52968.6	0.98674	0.00305631	0.010204	0.00340017	0.996059	0.00054104	0.0176266	0.0258754	0.956498	
1515000	-52942.4	0.962634	0.0323878	0.00497829	0.00397288	0.99539	0.000637433	0.0518765	0.0051198	0.943004	
1516000	-52918.4	0.990509	0.00191092	0.00757983	0.00199376	0.952127	0.0458794	0.0479354	0.0310427	0.921022	
1517000	-52954.1	0.9561	0.0220604	0.0218401	6.86505e-05	0.989831	0.0101001	0.00292266	0.00709612	0.989981	
1518000	-52937.7	0.994112	0.00370839	0.00217952	0.00427767	0.990573	0.00514952	0.00247128	0.0178487	0.97968	
1519000	-52969.1	0.993503	0.0039143	0.002583	0.00024285	0.997777	0.00197977	0.0428824	0.0162089	0.940909	
1520000	-52998.8	0.993799	0.00253625	0.00366457	0.0112043	0.968585	0.0202111	0.0033436	0.117752	0.878905	
1521000	-53041.4	0.922383	0.061764	0.0158534	0.0016858	0.997209	0.00110545	0.0886451	0.0964128	0.814942	
1522000	-53020.2	0.987408	0.00607289	0.00651874	0.00773716	0.987524	0.00473929	0.0533256	0.0235831	0.923091	
1523000	-53032.7	0.987367	0.00767604	0.0049571	0.00286358	0.986684	0.0104529	0.0614371	0.0352153	0.903348	
1524000	-53041.8	0.986946	0.00156474	0.0114895	0.00226679	0.982834	0.0148989	0.0633667	0.0530003	0.883633	
1525000	-53030.9	0.972761	0.0115361	0.0157026	0.0044163	0.971882	0.0237018	0.0560834	0.00901212	0.934905	
1526000	-53053.7	0.958696	0.0412523	5.17813e-05	0.00131498	0.996495	0.00218969	0.00868549	0.0229666	0.968348	
1527000	-53068.5	0.990585	0.00208439	0.00733085	0.0129035	0.98692	0.000176458	0.0103864	0.0336688	0.955945	
1528000	-53098.9	0.985255	0.007694	0.00705086	0.035538	0.959835	0.00462668	0.114599	0.00225768	0.883143	
1529000	-53099	0.972003	0.0215336	0.00646317	0.00425213	0.993365	0.00238311	0.00442972	0.032842	0.962728	
1530000	-53086.5	0.989812	0.00337827	0.00680997	0.00820833	0.987173	0.00461895	0.0306761	0.0574407	0.911883	
1531000	-53087.1	0.978865	0.0131729	0.00796227	0.0189739	0.979969	0.00105737	0.00257756	0.00485233	0.99257	
1532000	-53096.5	0.98563	0.0116418	0.00272799	0.0344002	0.962278	0.00332219	0.0558621	0.00515221	0.938986	
1533000	-53096.3	0.977569	0.0144744	0.00795619	0.0127486	0.986646	0.00060577	0.0117721	0.018896	0.969332	
1534000	-53046.5	0.975287	0.0197648	0.0049481	0.0158565	0.978998	0.00514511	0.0451933	0.00417697	0.95063	
1535000	-53042.6	0.988569	0.00690424	0.00452689	0.00877977	0.989616	0.0016046	0.0272965	0.0259755	0.946728	
1536000	-53044.1	0.991785	0.00171221	0.00650278	0.00660845	0.982107	0.011285	0.111403	0.0189725	0.869624	
1537000	-53011.1	0.987791	0.0088636	0.00334492	0.0089738	0.982683	0.00834344	0.00811756	0.0291285	0.962754	
1538000	-53022.2	0.987946	0.00988665	0.00216728	0.00944902	0.98403	0.00652146	0.0447112	0.00342646	0.951862	
1539000	-53018.7	0.99087	0.00649052	0.00263973	0.0187381	0.975775	0.00548719	0.0226697	0.00625203	0.971078	
1540000	-53025.3	0.98748	0.00352667	0.00899285	0.0201617	0.979373	0.000464899	0.0186877	0.0416711	0.939641	
1541000	-53051.6	0.992007	0.00739096	0.000601551	0.00714717	0.990385	0.00246795	0.0282989	0.00186942	0.969832	
1542000	-53030.5	0.987385	0.00297745	0.00963801	0.00818554	0.991642	0.000172921	0.04235	0.00268748	0.954963	
1543000	-53012.9	0.986396	0.0065301	0.00707381	0.0214349	0.975233	0.00333213	0.0231679	0.00382532	0.973007	
1544000	-53014.6	0.986709	0.00215032	0.0111404	0.00741246	0.989565	0.00302244	0.0330375	0.0103419	0.956621	
1545000	-53014	0.989363	0.00232072	0.00831606	0.0113061	0.98174	0.00695415	0.105708	0.00974613	0.884546	
1546000	-53046.6	0.986188	0.00865445	0.00515797	0.00672797	0.988112	0.00516048	0.025552	0.0175422	0.956906	
1547000	-53050	0.980598	0.0055185	0.0138834	0.000302341	0.998186	0.00151178	0.090384	0.00473405	0.904882	
1548000	-53064.2	0.991045	0.00765193	0.00130353	0.00252176	0.988168	0.0093106	0.0154282	0.00386759	0.980704	
1549000	-53090.9	0.979509	0.0109729	0.00951789	0.00694391	0.990995	0.0020608	0.000321969	0.0750436	0.924634	
1550000	-53123.3	0.972266	0.0112926	0.016441	0.0136421	0.971349	0.0150093	0.0624073	0.0534929	0.8841	
1551000	-53096	0.977134	0.00762289	0.015243	0.00135732	0.986848	0.0117948	0.0451955	0.0206398	0.934165	
1552000	-53102.4	0.986393	0.00995743	0.00364978	0.00425248	0.986693	0.00905408	0.0131871	0.0777265	0.909086	
1553000	-53094.7	0.978538	0.0012968	0.020165	0.00673998	0.959279	0.0339805	0.0314667	0.0257911	0.942742	
1554000	-53073.3	0.992972	0.00247869	0.00454963	0.00434084	0.988824	0.00683526	0.0371516	0.0597512	0.903097	
1555000	-53067.1	0.986242	0.012701	0.00105661	0.00195158	0.996242	0.00180643	0.000331302	0.0074581	0.992211	
1556000	-53048	0.989632	0.00874752	0.00162049	0.00608521	0.975618	0.0182972	0.096994	0.0145198	0.888486	
1557000	-53034.2	0.979942	0.0128805	0.00717789	0.0103644	0.986976	0.00265923	0.0010484	0.0383668	0.960585	
1558000	-53019.9	0.989142	0.008812	0.00204586	0.00247142	0.992721	0.00480769	0.0449053	0.00701658	0.948078	
1559000	-53024.4	0.98012	0.0137301	0.0061496	0.00649942	0.988886	0.00461483	0.00132812	0.031759	0.966913	
1560000	-53003.3	0.972702	0.0198336	0.00746395	0.00087351	0.991771	0.00735503	0.0146134	0.0210425	0.964344	
1561000	-53024.3	0.986048	0.0137069	0.000245021	0.0047266	0.969528	0.0257452	0.0495959	0.0226685	0.927736	
1562000	-53040.6	0.985895	0.00263388	0.0114708	0.00192707	0.96009	0.0379832	0.00962861	0.104843	0.885529	
1563000	-52977	0.977844	0.00876648	0.0133893	0.0207252	0.978341	0.000934006	0.0101359	0.0271116	0.962752	
1564000	-53012.6	0.989231	0.00408175	0.00668718	0.000740408	0.992137	0.00712231	0.015916	0.00567493	0.978409	
1565000	-52978.5	0.980728	0.000485832	0.0187857	0.00728609	0.990421	0.00229336	0.0428438	0.0361503	0.921006	
1566000	-52995.4	0.971426	0.0192685	0.00930517	0.00752219	0.988628	0.00384943	0.103787	0.065189	0.831024	
1567000	-53015.2	0.989987	0.0028672	0.00714563	0.00827257	0.991365	0.000362022	0.0206553	0.0439474	0.935397	
1568000	-53015.7	0.997557	0.000358047	0.00208484	0.000115204	0.995194	0.00469079	0.0575886	0.00873378	0.933678	
1569000	-53037.1	0.998655	0.00111066	0.000234035	0.00974388	0.968687	0.0215687	0.00386278	0.011818	0.984319	
1570000	-53014.8	0.973756	0.0241625	0.00208143	0.0144722	0.979043	0.00648521	0.0230397	0.0637456	0.913215	
1571000	-53000.4	0.97424	0.00332942	0.022431	0.00189178	0.963195	0.0349129	0.0064165	0.0462414	0.947342	
1572000	-52999.2	0.964314	0.0201233	0.0155624	0.0108408	0.988603	0.000555897	0.0600219	0.0186863	0.921292	
1573000	-53003.1	0.972099	0.0179375	0.00996397	0.00898668	0.990249	0.000764035	0.0386058	0.0132909	0.948103	
1574000	-53020	0.982343	0.0079104	0.00974614	0.0019054	0.990576	0.0075182	0.0217156	0.00378141	0.974503	
1575000	-53001.1	0.979345	0.0151545	0.00550023	0.00158889	0.99779	0.000621149	0.00461623	0.0506534	0.94473	
1576000	-52987.9	0.991772	0.000377577	0.0078503	0.0409095	0.95337	0.00572065	0.102338	0.0425426	0.855119	
1577000	-53007.5	0.99349	0.00453821	0.00197151	0.00745723	0.986766	0.00577709	0.0331892	0.00331097	0.9635	
1578000	-53029.1	0.989609	0.00323282	0.0071584	0.0343769	0.961547	0.00407618	0.0148993	0.10334	0.881761	
1579000	-53025	0.991031	0.00767121	0.00129801	0.0123237	0.985102	0.00257421	0.0225076	0.013953	0.963539	
1580000	-53027.9	0.986625	0.000883058	0.0124921	0.00433469	0.995268	0.000397507	0.0339109	0.0134959	0.952593	
1581000	-53039.3	0.987998	0.00670852	0.00529397	0.00203475	0.996003	0.00196188	0.006186	0.00157672	0.992237	
1582000	-53073	0.972424	0.000445177	0.0271305	0.00806156	0.989903	0.00203586	0.0232939	0.00783965	0.968866	
1583000	-53066.2	0.998113	0.00162947	0.000257639	0.0067698	0.973414	0.0198157	0.0260978	0.0115964	0.962306	
1584000	-53063.6	0.986335	0.0043653	0.00929943	0.0197309	0.974785	0.0054843	0.00593829	0.00334808	0.990714	
1585000	-53034.4	0.9959	0.000307751	0.00379266	0.0164995	0.981035	0.00246549	0.036718	0.0453445	0.917937	
1586000	-53048.1	0.986511	0.0119572	0.00153229	0.024119	0.969512	0.00636914	0.0723354	0.0118113	0.915853	
1587000	-53048.1	0.995183	0.00388296	0.000933594	0.0194471	0.97133	0.00922283	0.0032115	0.000765118	0.996023	
1588000	-53017.8	0.991235	0.00767001	0.00109523	0.0130953	0.98631	0.000594925	0.0219193	0.0423832	0.935697	
1589000	-53015.8	0.986569	0.00528377	0.00814724	0.00434694	0.979605	0.016048	0.0182238	0.0381039	0.943672	
1590000	-53030.6	0.987918	0.00786002	0.00422157	0.0159214	0.982287	0.00179117	0.0258496	0.0362668	0.937884	
1591000	-53018.9	0.982319	0.0028653	0.0148159	0.00560481	0.987154	0.00724142	0.0543179	0.00992142	0.935761	
1592000	-53004.1	0.996316	0.0010093	0.0026748	0.00351263	0.977517	0.0189707	0.00510245	0.0513935	0.943504	
1593000	-53055.6	0.995928	0.00297194	0.00110048	0.00130633	0.989664	0.00902963	0.0420117	0.00394086	0.954047	
1594000	-53036.2	0.990342	0.00668362	0.00297448	0.00156928	0.990568	0.00786269	0.0308602	0.00497056	0.964169	
1595000	-53068.3	0.973605	0.0153534	0.0110417	0.00190163	0.974479	0.0236196	0.0277669	0.0387648	0.933468	
1596000	-53044	0.996241	0.00358333	0.000176068	0.0143543	0.982275	0.00337101	0.0486349	0.0563253	0.89504	
1597000	-53037.8	0.985166	0.00188221	0.0129514	0.0326943	0.96663	0.000675849	0.0763637	0.0307961	0.89284	
1598000	-53004.5	0.988345	0.00917222	0.00248284	0.00306349	0.982723	0.0142137	0.00748637	0.0113322	0.981181	
1599000	-52947.7	0.979213	0.00397426	0.0168131	0.0109286	0.984758	0.00431334	0.0545352	0.0506561	0.894809	
1600000	-52925.8	0.983823	0.0101225	0.00605444	0.0177434	0.978338	0.00391909	0.0378015	0.0105258	0.951673	
1601000	-52926.5	0.991495	0.0035826	0.00492249	0.00441705	0.970916	0.0246669	0.099926	0.0154012	0.884673	
1602000	-52956.6	0.996302	0.00333073	0.000367346	0.00422018	0.980636	0.0151438	0.000879512	0.0102426	0.988878	
1603000	-52951.3	0.965846	0.0337069	0.000447206	0.013082	0.985693	0.00122466	0.0843497	0.026599	0.889051	
1604000	-52989.1	0.98327	0.00828255	0.00844732	0.0385618	0.949355	0.0120836	0.0714784	0.014267	0.914255	
1605000	-52981	0.998518	0.000766879	0.000715259	0.00242216	0.994922	0.00265562	0.0121752	0.0377784	0.950046	
1606000	-52983.6	0.983804	0.00760757	0.00858797	0.000588406	0.993246	0.0061654	0.0274315	0.0241143	0.948454	
1607000	-53018	0.984126	0.00504996	0.0108239	0.00017604	0.989424	0.0103998	0.0379682	0.0225014	0.93953	
1608000	-53012.5	0.934494	0.0564028	0.00910369	0.00216563	0.984254	0.0135799	0.0529805	0.0852298	0.86179	
1609000	-53001.9	0.991301	0.0025655	0.00613367	0.00297892	0.99084	0.00618089	0.0234474	0.0120149	0.964538	
1610000	-52987.8	0.974317	0.0175666	0.00811671	0.0127367	0.982663	0.00460019	0.021062	0.0144964	0.964442	
1611000	-52933.5	0.979381	0.0112975	0.00932156	0.00764183	0.987025	0.00533362	0.0346809	0.000887893	0.964431	
1612000	-52948.9	0.991219	0.00138281	0.00739859	0.0233999	0.955351	0.0212494	0.0879096	0.0122904	0.8998	
1613000	-52936.4	0.972234	0.00676365	0.0210023	0.0236702	0.972027	0.00430251	0.0454755	0.0390222	0.915502	
1614000	-52930.2	0.970829	0.0025792	0.0265918	0.00117692	0.993485	0.00533776	0.0234371	0.051821	0.924742	
1615000	-52926.2	0.971446	0.0196745	0.0088798	0.0114903	0.955997	0.0325131	0.0301162	0.0473825	0.922501	
1616000	-52919.6	0.993079	0.00226393	0.00465702	0.0133195	0.96102	0.0256602	0.0121896	0.0365941	0.951216	
1617000	-52919.9	0.984272	0.0115984	0.00412932	0.00912234	0.98353	0.00734775	0.0400054	0.0656702	0.894324	
1618000	-52931.8	0.980896	0.0132071	0.00589734	0.00602882	0.977352	0.0166187	0.11524	0.0295346	0.855226	
1619000	-52961.9	0.99202	0.00673239	0.00124776	0.00534209	0.978093	0.0165644	0.00877179	0.00354489	0.987683	
1620000	-52966.1	0.978831	0.0211176	5.17274e-05	0.0065506	0.989006	0.00444384	0.00511871	0.0103006	0.984581	
1621000	-52930.9	0.995249	0.00191306	0.00283781	0.0231566	0.971056	0.005787	0.0104575	0.00416889	0.985374	
1622000	-52942	0.974708	0.0102393	0.0150529	0.00666057	0.991693	0.00164676	0.0177708	0.0152227	0.967006	
1623000	-52954.6	0.994294	0.000383092	0.0053228	0.00575689	0.991195	0.00304842	0.0614752	0.0157485	0.922776	
1624000	-52972.9	0.973415	0.0185704	0.00801431	0.000601338	0.988199	0.0111996	0.0400836	0.0162451	0.943671	
1625000	-52993	0.993662	0.00283072	0.00350761	0.0011658	0.982494	0.0163402	0.00966468	0.0047776	0.985558	
1626000	-53019.1	0.997911	5.90676e-05	0.00203014	0.0226636	0.974153	0.00318389	0.164771	0.00682885	0.8284	
1627000	-53025.4	0.987816	0.00203001	0.0101544	0.00775001	0.989804	0.00244612	0.024055	0.0516699	0.924275	
1628000	-53072.1	0.980035	0.00669343	0.0132712	0.0175796	0.982266	0.000154363	0.00905301	0.0228452	0.968102	
1629000	-53075.4	0.997623	0.000907112	0.00147012	0.00421653	0.974054	0.021729	0.0522319	0.0370185	0.91075	
1630000	-53055.8	0.972207	0.0151257	0.0126677	0.00763193	0.991817	0.000551327	0.0568691	0.0154625	0.927668	
1631000	-53034.6	0.980717	0.0092462	0.010037	0.00171426	0.991321	0.00696504	0.0380983	0.00634764	0.955554	
1632000	-53043.8	0.980425	0.00111252	0.0184622	0.00593983	0.992116	0.00194412	0.0450958	0.00632284	0.948581	
1633000	-53024	0.99184	0.00371557	0.00444468	0.0120197	0.982571	0.00540938	0.00184823	0.0177937	0.980358	
1634000	-53023.8	0.981921	0.00797353	0.0101054	0.0168305	0.97323	0.00993908	0.0199756	0.0671295	0.912895	
1635000	-53037.5	0.965403	0.0219437	0.0126533	0.0111587	0.984243	0.00459874	0.0195805	0.0361077	0.944312	
1636000	-53031.3	0.988798	0.00483841	0.00636407	0.00668863	0.977133	0.0161785	0.0366908	0.00477466	0.958535	
1637000	-53057.9	0.991845	0.000132139	0.00802246	0.0078085	0.976839	0.0153524	0.00380938	0.0444562	0.951734	
1638000	-53094.7	0.997433	3.27588e-05	0.00253445	0.00694158	0.982213	0.0108457	0.0476756	0.0360894	0.916235	
1639000	-53103.3	0.967122	0.0131406	0.0197375	0.020628	0.946501	0.0328705	0.0598803	0.00554635	0.934573	
1640000	-53071.7	0.985673	0.00420493	0.0101222	0.00731442	0.983657	0.00902892	0.0175101	0.0489451	0.933545	
1641000	-53080.1	0.982257	0.00324651	0.0144963	0.0123756	0.986093	0.00153104	0.0468758	0.0474759	0.905648	
1642000	-53097.9	0.987737	0.0011621	0.0111007	0.0147483	0.983104	0.002148	0.00584962	0.00673381	0.987417	
1643000	-53077.3	0.985014	0.00228046	0.0127059	0.021541	0.970748	0.00771137	0.00835436	0.0245709	0.967075	
1644000	-53100.9	0.981208	0.00972392	0.00906858	0.0281409	0.968511	0.00334843	0.00617423	0.0320193	0.961806	
1645000	-53127.4	0.985051	0.00396926	0.0109796	0.00713463	0.960762	0.0321036	0.0824419	0.0608865	0.856672	
1646000	-53104.7	0.998872	0.000407328	0.000720686	0.00485399	0.993475	0.00167113	0.0110273	0.0244973	0.964475	
1647000	-53057.4	0.987202	0.0119226	0.000874916	0.00233559	0.968715	0.0289495	0.0467557	0.0548791	0.898365	
1648000	-53053.5	0.988235	0.00484135	0.00692337	0.00778176	0.985758	0.00646058	0.0811837	0.0626144	0.856202	
1649000	-53052.3	0.973523	0.0164122	0.0100644	0.0136324	0.982259	0.00410818	0.00565976	0.00920542	0.985135	
1650000	-53025.7	0.987662	0.0120205	0.000317062	0.00356096	0.996022	0.000416575	0.00950626	0.00775466	0.982739	
1651000	-53044.4	0.990084	0.00365765	0.00625797	0.0250335	0.961216	0.0137509	0.0037979	0.0493959	0.946806	
1652000	-53066.2	0.988875	0.00585319	0.0052723	0.0107772	0.976952	0.0122708	0.0616686	0.0045567	0.933775	
1653000	-53077.4	0.985292	0.00349218	0.0112156	0.00638834	0.99164	0.0019721	0.0123009	0.0457614	0.941938	
1654000	-53057	0.983329	0.00063953	0.0160316	0.0115736	0.980264	0.00816251	0.0603016	0.0259961	0.913702	
1655000	-53067.6	0.984363	0.000135263	0.0155013	0.0152783	0.9343	0.0504222	0.0491172	0.0647989	0.886084	
1656000	-53078.4	0.98199	0.00466231	0.0133477	0.000460772	0.993345	0.006194	0.0350888	0.00191094	0.963	
1657000	-53077.4	0.987242	0.00961415	0.00314402	0.0297721	0.962042	0.00818594	0.0277326	0.0295694	0.942698	
1658000	-53084.3	0.986581	0.00404196	0.009377	0.00854622	0.989057	0.00239675	0.0302764	0.0224831	0.947241	
1659000	-53081.1	0.983742	0.0128609	0.00339754	0.0105685	0.985019	0.00441255	0.079084	0.0979018	0.823014	
1660000	-53089.6	0.986811	0.0115435	0.00164528	0.000113771	0.995293	0.0045929	0.00542113	0.0549643	0.939615	
1661000	-53122.5	0.993205	0.0057296	0.00106555	0.0253249	0.973417	0.00125789	0.0360767	0.0107929	0.95313	
1662000	-53137.6	0.992008	0.00525659	0.00273491	0.00258253	0.98555	0.0118673	0.0384077	0.0362449	0.925347	
1663000	-53140.1	0.992179	0.0019719	0.00584942	0.00255448	0.997287	0.000158633	0.0368749	0.0425581	0.920567	
1664000	-53116.4	0.990486	0.00453408	0.00497943	0.00161458	0.988856	0.00952932	0.0446751	0.0100677	0.945257	
1665000	-53108	0.992358	0.00192687	0.00571515	8.00545e-05	0.988835	0.0110846	0.0312606	0.118801	0.849938	
1666000	-53091.8	0.995444	0.000142574	0.00441297	0.00516406	0.991013	0.00382247	0.00289233	0.0197858	0.977322	
1667000	-53104	0.992295	0.00412345	0.00358203	0.000290972	0.990055	0.00965363	0.0213157	0.0735914	0.905093	
1668000	-53101.4	0.987925	0.003151	0.00892403	0.000858546	0.99875	0.000391224	0.0397446	0.00126726	0.958988	
1669000	-53089.7	0.996732	0.00120204	0.0020657	0.00990986	0.985143	0.00494709	0.021849	0.0532682	0.924883	
1670000	-53085.2	0.989577	0.00451038	0.00591293	0.00316021	0.995345	0.00149512	0.00362829	0.0267796	0.969592	
1671000	-53135.9	0.99133	0.000261922	0.00840772	0.0254797	0.946514	0.0280067	0.0144964	0.00130674	0.984197	
1672000	-53153	0.972323	0.00572872	0.0219484	0.000654584	0.992947	0.00639807	0.010633	0.0649957	0.924371	
1673000	-53162.4	0.997397	0.000747407	0.00185576	0.00390965	0.9893	0.00679017	0.0240498	0.00423572	0.971714	
